"climbRate","Sgz","p","q","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SaTime1","SaTime2","SaTime3","SaTime4","diffSaTime1","diffSaTime2","diffSaTime3","Sa","Goal"
-492,-16,-0.13,0.32,1.1,-20,-11,-0.019,-0.1,-0.002,-0.0021,-0.0021,-0.0021,1e-04,0,0,-0.0021,0.033
-580,-27,-0.24,0.2,0.9,-20,-3,-0.003,0.9,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,-0.0018,0.029
-561,-37,-0.24,-0.08,0.6,-20,11,0,3.3,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,-0.0017,0.028
-365,-46,-0.3,0.03,0.3,-21,16,-0.008,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,-0.0019,0.026
544,-42,0.11,-0.04,-0.5,-21,24,0.014,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.03
768,-28,0.23,0.27,-0.2,-21,7,0.006,-2.7,-0.0017,-0.0015,-0.0015,-0.0015,-3e-04,0,0,-0.0015,0.031
823,-4,0.06,0.2,0.2,-21,2,-0.013,-0.2,-0.002,-0.002,-0.002,-0.002,0,0,0,-0.002,0.035
548,28,-0.29,0.42,-0.2,-21,-16,-0.013,-0.5,-0.0019,-0.002,-0.002,-0.002,1e-04,0,0,-0.002,0.033
111,53,-0.1,0.35,-1.5,-22,-9,0.009,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.034
-282,49,0.14,0.42,-1.5,-22,-16,0.006,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.03
-418,34,0.22,0.27,-1.1,-22,-1,0.002,-0.8,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.028
1,11,-0.25,0.23,-0.8,-22,1,-0.003,0,-0.0016,-0.0017,-0.0017,-0.0017,1e-04,0,0,-0.0017,0.027
94,12,-0.1,0.17,-1.1,-22,10,0.012,-0.6,-0.0014,-0.0014,-0.0014,-0.0014,-1e-04,0,0,-0.0014,0.028
188,18,0.23,0.22,-1,-22,3,0.013,-0.3,-0.0012,-0.0013,-0.0013,-0.0013,1e-04,0,0,-0.0013,0.029
73,27,0.63,0.21,0.8,-20,-7,-0.002,0.2,-0.0019,-0.0017,-0.0017,-0.0014,-3e-04,0,-4e-04,-0.0014,0.03
-67,27,0.02,0.26,1.4,-20,-9,-0.028,0.2,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,-0.0021,0.028
-130,24,-0.38,0.23,1.1,-20,-2,-0.02,-0.6,-0.0018,-0.0019,-0.0019,-0.0019,1e-04,0,0,-0.0019,0.029
236,10,0.74,0.12,-0.4,-21,10,0.021,-0.3,-0.0011,-0.001,-0.001,-0.001,-2e-04,0,0,-0.001,0.026
309,14,0.84,0.16,0.3,-21,8,0.002,-0.6,-0.0014,-0.0014,-0.0014,-0.0013,0,0,-2e-04,-0.0013,0.029
328,19,0.8,0.36,1.1,-20,-8,-0.007,-2.6,-0.0015,-0.0014,-0.0014,-0.0014,-2e-04,0,0,-0.0014,0.03
-198,24,0.07,0.36,2.6,-18,-20,-0.026,-0.1,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,-0.0018,0.031
-391,19,-0.21,0.38,2.5,-18,-21,-0.03,-0.3,-0.002,-0.002,-0.002,-0.002,0,0,0,-0.002,0.027
-561,7,-0.52,0.14,2,-19,4,-0.018,1.3,-0.0017,-0.0018,-0.0018,-0.0018,1e-04,0,0,-0.0018,0.026
-504,-14,-0.43,0.16,0.9,-20,3,0.009,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.025
106,-37,0.29,0.21,0.8,-20,6,-0.001,-0.8,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.025
145,-34,0.24,0.14,1.2,-20,7,-0.006,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,-0.0015,0.026
143,-28,0.09,0.21,1.6,-19,-3,-0.008,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,-0.0015,0.025
145,-25,-0.05,0.16,1.6,-19,4,-0.011,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.026
169,-16,-0.62,0.19,0.5,-21,1,-0.015,0,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,-0.0018,0.027
171,-15,-0.64,0.2,0.4,-21,1,-0.014,0,-0.0017,-0.0018,-0.0018,-0.0018,1e-04,0,0,-0.0018,0.025
202,-10,-0.54,0.17,-0.7,-22,8,0.013,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.028
-277,-7,0.56,0.35,-0.5,-21,-13,0.011,-0.2,-0.0013,-0.0012,-0.0012,-0.0012,-3e-04,0,0,-0.0012,0.029
-354,-10,0.57,0.39,-0.2,-21,-15,-0.009,-0.7,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,-0.0015,0.026
-507,-19,0.47,0.19,0.6,-20,-4,-0.013,2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.025
-544,-35,0.2,0.22,1.1,-20,-3,-0.018,-0.5,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,-0.0017,0.021
247,-53,-0.17,0.03,0.7,-20,17,0.003,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.024
408,-42,-0.14,0.12,0.4,-21,5,0.002,0.8,-0.0013,-0.0014,-0.0014,-0.0014,1e-04,0,0,-0.0014,0.025
211,20,-0.44,0.36,0.3,-21,-13,-0.015,-1.4,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,-0.0017,0.025
95,25,-0.35,0.23,-0.9,-22,-3,0.009,0.3,-0.0012,-0.0013,-0.0013,-0.0013,1e-04,0,0,-0.0013,0.024
58,32,0.5,0.23,-0.4,-21,-3,0.011,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.025
-237,28,-0.04,0.28,1.1,-20,-10,-0.02,0,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,-0.0017,0.024
-353,16,-0.44,0.22,0.5,-21,-4,-0.015,0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.025
-496,-2,-0.62,0.29,-0.9,-22,-7,-0.005,-0.2,-0.0015,-0.0016,-0.0016,-0.0016,1e-04,0,0,-0.0016,0.024
-74,-17,-0.19,0.11,-0.9,-14,1,0.01,-0.2,-0.0014,-0.0015,-0.0015,-0.0015,1e-04,0,0,-0.0015,0.049
53,-17,0.3,0.1,-0.5,-13,0,0.004,-0.3,-0.0016,-0.0015,-0.0015,-0.0015,-2e-04,0,0,-0.0015,0.05
-39,-16,0.08,0.16,0.2,-13,-6,-0.01,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,-0.0019,0.051
-119,-17,0.05,0.23,0.3,-13,-11,0.005,-0.6,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.046
-102,-24,0.18,0.05,0.6,-12,2,0.003,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.044
-41,-26,0.18,-0.02,0.8,-12,7,-0.005,0.1,-0.0019,-0.0017,-0.0017,-0.0016,-3e-04,0,-2e-04,-0.0016,0.042
183,-24,-0.23,-0.04,0.8,-12,11,-0.018,-0.5,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,-0.0021,0.043
400,-9,-0.31,0.02,-0.3,-13,7,0.005,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,-0.0015,0.048
331,7,-0.21,0.2,-0.9,-14,-14,0.005,0.6,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,-0.0015,0.047
55,16,0.03,0.25,-1.2,-14,-13,0.009,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.048
32,16,0.05,0.26,-1.1,-14,-13,0.009,-0.2,-0.0015,-0.0013,-0.0013,-0.0013,-3e-04,0,0,-0.0013,0.045
-288,2,-0.05,0.11,-1.2,-14,-1,0,0.3,-0.0015,-0.0016,-0.0016,-0.0016,1e-04,0,0,-0.0016,0.041
-202,-18,0.28,0.09,-0.7,-14,1,0.005,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.038
138,-20,-0.14,0.04,0.3,-13,4,-0.01,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.04
65,-12,-0.41,0.15,-0.9,-14,-5,-0.006,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.038
-163,2,0.09,0.2,-0.5,-13,-10,-0.013,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.039
-199,1,0.04,0.2,-0.5,-13,-10,-0.013,-0.2,-0.0018,-0.0018,-0.0018,-0.0016,0,0,-3e-04,-0.0016,0.036
12,-21,0.3,-0.02,-1.5,-14,10,0.023,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.033
72,-20,0.42,0,-1.3,-14,9,0.018,-0.3,-9e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,-2e-04,-8e-04,0.035
-97,-13,0.13,0.15,1.8,-11,-8,-0.016,-0.2,-0.0015,-0.0014,-0.0014,-0.0014,-2e-04,0,0,-0.0014,0.033
-107,-17,-0.35,0.05,1.5,-11,0,-0.019,0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.032
-104,-18,-0.42,0.05,1.4,-12,1,-0.018,0.1,-0.0012,-0.0014,-0.0014,-0.0016,2e-04,0,2e-04,-0.0016,0.034
-175,-24,-0.03,0.13,0.6,-12,-5,0.018,-0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.031
-207,-26,0.11,-0.09,0.6,-12,-2,0.015,2.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.035
-202,-30,0.17,0.25,0.9,-12,-15,-0.005,-1.8,-0.0013,-0.0013,-0.0013,-0.0011,0,0,-3e-04,-0.0011,0.034
-351,-39,-0.02,0.16,1,-12,-7,-0.01,-0.7,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.032
-406,-48,-0.14,0.08,0.9,-12,1,-0.009,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.028
-122,-62,-0.39,-0.07,0.2,-13,11,-0.015,0.1,-0.0014,-0.0014,-0.0014,-0.0015,0,0,1e-04,-0.0015,0.028
-76,-63,-0.43,-0.08,0,-13,12,-0.011,0.3,-0.001,-0.0012,-0.0012,-0.0014,2e-04,0,3e-04,-0.0014,0.029
208,-60,-0.15,-0.04,-0.8,-14,11,0.013,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.031
289,-46,0.32,0.11,-0.5,-13,-2,0.014,-0.4,-8e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,-8e-04,0.032
52,-34,0.05,0.16,0.5,-13,-9,-0.011,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.029
392,-17,0.1,0,0.1,-13,7,0.004,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.029
-44,34,-0.22,0.26,1.1,-12,-20,-0.015,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.028
-209,28,-0.41,0.11,0.3,-13,0,-0.006,-0.9,-9e-04,-0.0012,-0.0012,-0.0012,2e-04,0,0,-0.0012,0.027
-167,19,-0.18,0.07,-0.6,-14,2,0.01,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.025
-83,16,0.01,-0.12,-0.8,-14,15,0.015,1.4,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.029
-238,10,0.21,0.17,0.5,-13,-12,-0.015,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.025
-227,-2,-0.19,0.01,0.5,-12,12,-0.019,-1.2,-0.0013,-0.0014,-0.0014,-0.0014,1e-04,0,0,-0.0014,0.026
-207,-3,-0.22,0.01,0.5,-13,9,-0.019,-1.1,-0.0011,-0.0013,-0.0013,-0.0014,2e-04,0,1e-04,-0.0014,0.025
125,0,0.02,0.09,0.3,-13,-2,-0.006,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.029
-343,-13,-0.06,0.11,0,-13,-2,0.002,-0.9,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.024
-158,-25,0.03,-0.04,-0.1,-13,9,0.003,0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.022
284,-23,0.12,-0.14,0.1,-13,19,0.003,0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.024
198,13,0.03,0.02,-0.5,-13,6,0.009,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.026
-205,17,0.17,0.13,1.2,-12,-7,-0.012,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.024
-197,-9,-0.13,0.06,1.1,-12,0,-0.004,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.023
-147,-13,-0.13,-0.07,1,-12,9,-0.002,0.2,-0.0012,-0.001,-0.001,-9e-04,-3e-04,0,-2e-04,-9e-04,0.02
284,-11,-0.43,-0.15,0.2,-13,19,-0.004,0.3,-9e-04,-9e-04,-9e-04,-0.001,1e-04,0,1e-04,-0.001,0.02
476,-5,-0.34,-0.11,-0.3,-13,18,0.014,-0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.024
615,3,-0.23,0.15,-0.5,-13,15,0.012,-2.3,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.026
503,19,-0.13,0.19,-0.8,-14,-15,0.005,0.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.027
-66,32,0.11,0.27,-0.8,-14,-20,0.007,0,-9e-04,-9e-04,-9e-04,-8e-04,0,0,-2e-04,-8e-04,0.028
-105,31,0.12,0.28,-0.8,-14,-20,0.003,-0.1,-0.001,-9e-04,-9e-04,-9e-04,-2e-04,0,0,-9e-04,0.023
-291,22,-0.05,0.11,-0.7,-14,2,-0.01,-1.3,-0.001,-0.0011,-0.0011,-0.0011,2e-04,0,0,-0.0011,0.021
-342,4,-0.06,0.18,-1.1,-14,-11,0.002,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.023
-412,-5,-0.02,0,-1.2,-14,4,0.003,2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.021
180,-16,0.16,-0.05,-0.8,-14,12,0.002,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.022
335,-7,0.18,0.02,-0.4,-13,6,0,0.1,-9e-04,-9e-04,-9e-04,-9e-04,-2e-04,0,0,-9e-04,0.023
177,26,-0.28,0.1,-1.5,-14,-2,0.005,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.025
-311,24,0.02,0.23,-2.2,-15,-14,0.008,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.023
-390,21,0.07,0.07,-2.1,-15,-13,0.009,1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.022
-394,3,0.39,0.1,-1.6,-14,-1,0.011,-0.2,-6e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.02
-234,-9,0.66,-0.03,-0.5,-13,11,0.012,-0.8,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.022
-206,-17,0.22,0.1,0.8,-12,-3,-0.026,-0.5,-0.0016,-0.0014,-0.0014,-0.0013,-3e-04,0,-3e-04,-0.0013,0.02
-64,-22,-0.58,-0.04,0.4,-13,9,-0.037,-0.3,-0.0015,-0.0016,-0.0016,-0.0016,1e-04,0,0,-0.0016,0.021
-25,-22,-0.7,-0.06,0.2,-13,10,-0.03,0.4,-9e-04,-0.0012,-0.0012,-0.0015,3e-04,0,3e-04,-0.0015,0.02
16,-22,-0.72,0.05,-0.2,-13,8,0.005,-1.6,-7e-04,-8e-04,-8e-04,-9e-04,1e-04,0,1e-04,-9e-04,0.021
116,-24,0.59,-0.01,-0.4,-13,8,0.009,-0.2,-8e-04,-6e-04,-6e-04,-6e-04,-3e-04,0,0,-6e-04,0.022
-18,-17,-0.17,0.08,0.8,-12,-6,-0.008,0.4,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,1e-04,-9e-04,0.021
-39,-18,-0.12,0.07,0.5,-13,-2,0.004,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
-16,-19,-0.07,0,0.4,-13,7,0.004,0.5,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.021
56,-18,0.3,0.05,0.7,-12,1,0.013,-0.1,-7e-04,-5e-04,-5e-04,-5e-04,-3e-04,0,0,-5e-04,0.023
-203,-20,-0.06,0.17,1.2,-12,-13,-0.016,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.019
41,-28,-0.48,-0.04,0.2,-13,11,-0.011,-0.2,-7e-04,-9e-04,-9e-04,-0.0011,2e-04,0,1e-04,-0.0011,0.02
316,-14,0.08,0.04,-0.7,-14,4,0.01,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.022
335,-8,0.17,0.25,-0.6,-13,-7,0.008,-3.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.023
-22,1,-0.14,0.21,-0.4,-13,-15,-0.015,-0.2,-8e-04,-0.001,-0.001,-0.0011,2e-04,0,1e-04,-0.0011,0.022
-138,-2,-0.12,0.16,-0.5,-13,-10,0.006,0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
-83,-11,0.27,0.03,-0.4,-13,4,0.013,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.022
-154,-13,0.1,0.13,0.2,-13,-11,-0.022,0.8,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.019
-177,-19,-0.2,-0.03,0.1,-13,13,-0.018,0.5,-0.0011,-0.0011,-0.0011,-0.0011,1e-04,0,0,-0.0011,0.018
-153,-19,-0.23,0.02,0,-13,11,-0.017,-1,-8e-04,-0.0011,-0.0011,-0.0011,2e-04,0,1e-04,-0.0011,0.019
212,-16,0.05,0.12,-0.6,-14,4,0.006,-1.7,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.021
172,-9,0.29,0.1,-0.3,-13,-4,0.012,0,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,-2e-04,-6e-04,0.022
9,-5,0.27,0.13,0.6,-12,-8,-0.004,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
-7,-5,0.26,0.13,0.6,-12,-8,-0.004,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
-110,-8,-0.05,0.1,0.9,-12,-5,-0.015,0,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.019
10,-11,-0.34,-0.03,0.4,-13,8,-0.01,0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.018
26,-11,-0.35,-0.02,0.3,-13,8,-0.01,0.1,-8e-04,-0.001,-0.001,-0.001,2e-04,0,0,-0.001,0.019
158,-8,-0.21,0,-0.3,-13,7,0.012,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.021
118,-1,0.07,0.14,-0.4,-13,-6,0.011,-0.4,-7e-04,-7e-04,-7e-04,-6e-04,0,0,-2e-04,-6e-04,0.022
-229,-5,-0.04,0.16,-0.3,-13,-10,-0.004,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.019
207,-9,0.03,0.12,0.6,-12,1,-0.003,-0.6,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.022
-64,-6,-0.27,0.2,0.3,-13,-14,-0.013,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.019
-167,-8,-0.39,-0.09,-0.2,-13,5,-0.009,3.6,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.018
212,-3,0.22,0.07,-1,-14,-3,0.012,1,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.021
-91,3,0.29,0.17,0.2,-13,-14,-0.008,0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-103,-2,0.23,0.03,0.7,-12,6,-0.003,-1.2,-8e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,-8e-04,0.019
5,-4,0.03,0.02,1,-12,5,-0.011,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.022
-226,-7,-0.19,0.18,0.7,-12,-14,-0.007,-0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-287,-15,-0.22,0,0.4,-13,11,0.001,0.2,-7e-04,-8e-04,-8e-04,-8e-04,1e-04,0,0,-8e-04,0.017
-238,-17,-0.2,-0.08,0.3,-13,7,0.005,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-165,-20,-0.16,-0.02,0.2,-13,15,0.008,0.3,-4e-04,-5e-04,-5e-04,-7e-04,1e-04,0,2e-04,-7e-04,0.018
44,-21,0.18,-0.04,0.2,-13,11,0.018,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
-141,-19,0.12,0.19,1.1,-12,-14,-0.014,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.021
-184,-39,-0.36,-0.1,0.4,-13,20,-0.006,0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.016
-111,-40,-0.38,-0.07,0.3,-13,17,-0.005,-1.1,-7e-04,-8e-04,-8e-04,-9e-04,1e-04,0,1e-04,-9e-04,0.017
256,-37,-0.16,-0.07,-0.4,-13,15,0.01,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
441,-19,-0.06,0.41,-0.7,-14,-18,0,-6.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.022
-116,-11,0.15,0.23,-0.5,-13,-17,0.006,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-206,-16,0.25,-0.07,-0.3,-13,15,0.007,1.9,-7e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.019
292,-7,-0.33,0.03,-0.8,-14,5,-0.004,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.02
20,26,0.5,0.11,-0.7,-14,-5,0.005,-0.1,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.021
-135,23,0.13,0.1,0.5,-12,-5,-0.019,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.019
-117,18,-0.24,0.04,0.4,-13,2,-0.016,0.2,-9e-04,-0.0011,-0.0011,-0.0011,1e-04,0,0,-0.0011,0.018
31,16,-0.18,0,-0.2,-13,7,0.006,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
-146,15,-0.13,0.14,-0.7,-14,-8,-0.007,0.1,-9e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.018
-71,9,0.11,-0.02,-0.8,-14,8,0.013,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.021
-76,8,0.26,0.15,-0.5,-13,-16,0.009,0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.022
-392,-10,-0.04,0.06,0.1,-13,9,-0.008,-1.4,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-262,-22,-0.05,0.01,-0.2,-13,6,0.001,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
201,-25,0.04,-0.05,-0.2,-13,12,0.002,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
349,-17,0.06,0,0,-13,7,0.001,0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
-228,1,-0.04,0.12,0.1,-13,-7,-0.002,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
-164,5,-0.03,0.18,0.1,-13,-14,-0.002,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
229,1,0.03,0.02,0.1,-13,6,0,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
261,7,0.03,0.06,0.2,-13,-3,-0.001,0.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.023
-451,5,-0.07,0.24,0.1,-13,-20,-0.003,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
-554,-15,-0.1,0.06,-0.2,-13,6,-0.003,-1.4,-8e-04,-8e-04,-8e-04,-8e-04,1e-04,0,0,-8e-04,0.016
155,-31,0.03,-0.21,-0.3,-13,28,0.004,0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
35,-8,0.03,0.13,0.1,-13,-7,-0.002,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
58,-7,0.03,0.05,0.1,-13,7,0,-1.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
-83,-6,0.01,0.12,0.2,-13,-8,-0.002,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
129,-7,0.02,0.02,0.2,-13,6,0,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
68,25,-0.02,0.08,-0.1,-13,-2,0,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
-222,21,-0.15,0.14,-0.5,-13,-8,-0.003,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.019
-225,-30,0.19,0.07,0.5,-12,-2,-0.003,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
-225,-33,0.18,-0.05,0.7,-12,3,-0.003,1.7,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
-122,-43,-0.42,0.05,0.3,-13,2,-0.015,0,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.018
-109,-45,-0.49,-0.03,0,-13,3,-0.012,0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.017
205,-43,-0.27,-0.08,-1.2,-14,16,0.019,0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.019
338,-33,0.05,0.06,-1.4,-14,4,0.014,0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.022
-32,-16,0.03,0.1,1.1,-12,-5,-0.016,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.018
200,-13,-0.42,-0.02,0.3,-13,8,-0.01,0.1,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.017
